ASIN,Rating,Title,Body,Date
B0D9W3B622,2,Worked great ... while it worked,This product did a great job for us almost daily for 9 months. It just died with an error code not listed. Amazon refunded most of our money after warranty support failed.,"Reviewed in the United States on June 25, 2021"
B0D9W3B622,2,The manufacturer is not taking responsibility for a warranty issue,Purchased the robot less than a year ago. The wheels stopped spinning and the manufacturer is not responsive to take care of the issue. Contacted 4 times with no avail.,"Reviewed in the United States on January 24, 2022"
B0D9W3B622,2,Disappointed,"It was very quite, but just did not pick up dog hair, had little to no suction. Because of the positive reviews I purchased it, I have to believe this was a fluke. None the less I returned it.","Reviewed in the United States on July 27, 2020"
B0D9W3B622,2,waste of money,"This robot is the dumbest thing ever. Gets caught on literally anything and clogs, half the time it concentrates on rooms that are already clean and ignore the dirty floors. Has a difficult time with any kind of rugs and often bypasses them completely. Can't find it's charging dock even when its 10ft away.","Reviewed in the United States on July 30, 2020"
B0D9W3B622,2,Good while it lasted,"Great concept but not working (charging but does not start) after few months. Set up ""alarm"" but never worked. Little brushes would break off pretty easily and would have to go on scavenger hunt to find them around the house. Liked the notches to clean off hair stuck in roller.","Reviewed in the United States on December 1, 2020"
B0D9W3B622,2,Not for regular apartment rugs,"For a while I thought it was working but the compartment is small and gets full fast, also I vacuumed with a regular vacuum cleaner and it was like I had never vacuumed before in years.","Reviewed in the United States on August 13, 2020"
B0D9W3B622,2,Save your money,"I don't like it's clean up ability, just get a rumba. It's pointless if I have to still sweep every day. I should have returned it, hate I didn't.","Reviewed in the United States on December 5, 2020"
B0D9W3B622,2,"Only worked for 2-3 months, twice!",Loved this vacuum initially but my first one stopped working after a couple months. I returned that one and now the second one has stopped working too. Very unhappy with this purchase.,"Reviewed in the United States on October 22, 2020"
B0D9W3B622,2,Very erratic behavior.,Very erratic behavior. Programming seems retarded. Has trouble getting out of corners. 120 minutes runtime is a farce. Customer service sucks - won't answer phone or respond to e-mail.,"Reviewed in the United States on June 15, 2020"
B0D9W3B622,2,7 months in and beater bar SO LOUD can’t use,Was great for 7 months in cleaning. (Never went off at a scheduled time) then something happened and beater bar makes terrible extremely loud noise. Can hear upstairs through closed doors. Too loud to use,"Reviewed in the United States on February 10, 2021"
B0D9W3B622,2,"Work great for a while, now won't pick up anything.","Ordered this om March 2020. At first loved it. Around October, it began picking up less and less. Replaced brushes multiple times and still underperforming. Turns out it was not worth the money.","Reviewed in the United States on January 18, 2021"
B0D9W3B622,2,Disappointed,It stopped working - just stopped - after 2 months. 1 month after the return window closed. Prior to that it worked beautifully and one day it just would not hold a charge.,"Reviewed in the United States on December 30, 2020"
B0D9W3B622,2,Lasted a year,Vacuum worked well but battery died after one year.,"Reviewed in the United States on May 27, 2022"
B0D9W3B622,2,Short lived,"I bought this in October and life was great for about 2 months. It now stops and beeps all the time. I cleaned it out, I empty it regularly, I changed the filter...you name it. I regret not buying the warranty.","Reviewed in the United States on January 3, 2020"
B0D9W3B622,2,Pass on this one,Not much sucking power. Just pushes dirt around.,"Reviewed in the United States on November 15, 2021"
B0D9W3B622,2,Stopped holding a charge,I had to return the item after a month. It did great while it worked but wouldn't hold a charge anymore after a month of usage.,"Reviewed in the United States on October 7, 2019"
